split,world,x,y,proxy
development,proxy_failure,1.217054696452859,4.053546885398944,-2.713331197073874
development,proxy_failure,-0.913894619801662,0.25840926477751464,6.629988221067164
development,proxy_failure,0.35842413273262297,1.7092221693593461,1.9776729090143466
development,proxy_failure,1.5208698579095734,5.054724112214633,-7.180612479304726
development,proxy_failure,0.6739661821938792,2.428827238907102,-3.3614015228586656
development,proxy_failure,-1.6942845640343185,0.7520531419345651,-3.3039481396707977
development,proxy_failure,-0.37597018575842345,0.603001900108396,7.062578443253056
development,proxy_failure,-0.18934311739216714,0.775892797480791,4.500645655440026
development,proxy_failure,1.2421676869480618,4.095333229972043,1.0590504101380525
development,proxy_failure,1.7932474006609547,6.337885782210956,-5.5461583670687435
development,proxy_failure,0.43492810508491475,1.8025816309516918,3.330384089304557
development,proxy_failure,1.1662166292718403,3.858926330037926,-1.0599976814269265
development,proxy_failure,0.24701044799798533,1.4532696680403916,-4.708249190701787
development,proxy_failure,0.7590245333758725,2.5754137010059965,1.9077429357158877
development,proxy_failure,0.10000914820494478,1.191743435366959,-0.38057395637993885
development,proxy_failure,0.23012233480898292,1.4305472486192286,5.216998781493565
development,proxy_failure,0.5723204971110509,2.173020576136175,-6.5926671321502965
development,proxy_failure,1.9152589159303108,6.8298879026639865,-2.3831689825543823
development,proxy_failure,0.6736395255759207,2.3799839766782815,-6.629982387531012
development,proxy_failure,-0.7539630030303566,0.3171666645075624,-7.0044644774757625
development,proxy_failure,-1.6683829117908497,0.6516826005740046,-0.3367008684090589
development,proxy_failure,1.1038115707094782,3.5821297617973826,-5.107954900564954
development,proxy_failure,-1.7740994740276523,0.8230652079154936,-7.622752479886511
development,proxy_failure,1.8167930423167866,6.30876332553101,0.40522165938144283
development,proxy_failure,1.528628050078133,5.213801890063507,-0.9490058715743395
development,proxy_failure,-1.126315769832658,0.3964737460051011,-2.7687127006935786
development,proxy_failure,0.4454521224342427,1.7694865468229088,-5.497351185788828
audit,in_distribution,0.07321361580863206,1.1579109718443161,1.1627881740598285
audit,in_distribution,-1.2113672119177696,0.3307171779751657,0.33174259966115305
audit,in_distribution,-0.684300353563398,0.37175788775165275,0.3786904761734314
audit,in_distribution,-0.15482051708500277,0.8622326887581608,0.8591543428092846
audit,in_distribution,-1.5802764447099307,0.6476347513617338,0.6529701246243694
audit,in_distribution,1.3656198450193875,4.566320800105684,4.562737834566339
audit,in_distribution,0.2352835948514338,1.3395877197680512,1.3351883300592777
audit,in_distribution,-1.850962384370015,0.9090336999619514,0.9082447618061839
audit,in_distribution,0.38766575482986365,1.727104794843506,1.734736680379684
audit,in_distribution,-1.5291835174096104,0.5773345575295674,0.5757726105554897
audit,in_distribution,-1.2987825659928673,0.36466385999223117,0.3665949491023209
audit,in_distribution,-1.46476894769358,0.5571098575251933,0.5524626689694578
audit,in_distribution,0.7413890058268193,2.6183785013084035,2.616162600779719
audit,in_distribution,-0.8701607387315264,0.3009843105291627,0.30088516820823985
audit,in_distribution,0.7039239223509273,2.496834675674017,2.4943951736349943
audit,in_distribution,1.1106703313971993,3.6872786881359207,3.686048158844975
audit,in_distribution,0.4419040664603804,1.8880295379299483,1.8831014527096666
audit,in_distribution,1.0266503066726944,3.341808716029816,3.351747522793147
audit,in_distribution,0.8965724454316208,3.0597679425896533,3.0670383229265736
audit,in_distribution,1.6087097073401457,5.407102565928947,5.4073328688564235
audit,in_distribution,0.313987977635672,1.47598231745582,1.4847952031398872
audit,in_distribution,0.7326216802958876,2.5301691415555214,2.5272081634045276
audit,in_distribution,-0.812878927029725,0.3310229631294402,0.3254864691698367
audit,in_distribution,0.5766390861001285,2.1563468965888766,2.16353693372372
audit,in_distribution,0.9067463436022334,2.987360124938676,2.991754438665351
audit,in_distribution,1.5262645462996232,5.153178638048114,5.15434913151787
audit,in_distribution,-1.531626860274844,0.5395644773101169,0.5480530688210632
audit,in_distribution,-0.48365826107111687,0.4637327517948179,0.46942745475033465
audit,in_distribution,-1.8688305056522654,0.9923533495234705,0.9953703579608276
audit,in_distribution,1.2409339676750952,4.054919195502892,4.046066983849045
audit,in_distribution,1.1201354198371667,3.6716451369523058,3.681261766258215
audit,in_distribution,-1.3434524856238292,0.39885646274002007,0.391688264303226
audit,in_distribution,0.12337100794247613,1.1625167810370747,1.1715116435953816
audit,in_distribution,-0.8805638450696942,0.37577743986609935,0.3849096265369965
audit,in_distribution,0.8182680329778105,2.729859245033584,2.7318761815915695
audit,in_distribution,0.5350418857028885,1.9922861894550508,1.989707906099486
audit,in_distribution,1.6426303116504135,5.700303133175017,5.706365298952599
audit,in_distribution,-1.9878335369308768,1.145892839791772,1.1371401194656956
audit,in_distribution,-0.528708232745982,0.3955937228702815,0.39772559217662024
audit,in_distribution,1.5888328144599755,5.373955210023902,5.368954974512642
audit,in_distribution,1.7062583784636023,5.816836238977704,5.8133335250130305
audit,in_distribution,1.1636098337085539,3.7883692725622264,3.798066598631128
audit,in_distribution,-0.42694766542080087,0.5031759434013858,0.5003068886561138
audit,in_distribution,-0.21321847147337358,0.7668290124709412,0.7628251893474843
audit,in_distribution,1.8331427309018498,6.4349918870863565,6.443959657297524
audit,in_distribution,0.08634933868560113,1.0612864514208413,1.0655602788546543
audit,in_distribution,-1.919926496309472,1.112863371343127,1.1062395904729372
audit,in_distribution,-0.06886410273966614,0.8799487517816259,0.8710083800514614
audit,in_distribution,-1.8790409594268223,1.0526265748355916,1.0498652389152954
audit,in_distribution,-0.9435724580408693,0.3226423964714268,0.32494646887624185
audit,in_distribution,0.3800060950425057,1.7271003999615693,1.7259936038102268
audit,in_distribution,-1.1963805825478815,0.2822654683015665,0.27986975616652776
audit,in_distribution,-0.7169448309992368,0.3601630537795881,0.3546178282443443
audit,in_distribution,-0.10874582209481876,0.7893775503035478,0.7811478925921005
audit,in_distribution,0.06804873426612978,1.079951288467822,1.0746544635463513
audit,in_distribution,0.8032114896920137,2.798892752941149,2.7926100724519216
audit,in_distribution,-1.3570660361884714,0.4376356441861534,0.4361061917378645
audit,in_distribution,1.3584315483482476,4.465842972607533,4.46044889916286
audit,in_distribution,-0.698866352803031,0.35615232667466507,0.3503058588705711
audit,in_distribution,-1.0300291137823367,0.25692606326863215,0.2634907100435879
audit,in_distribution,0.36022180291466066,1.6996665671601798,1.6982124884941232
audit,in_distribution,-1.0588999596332984,0.2687766652458079,0.2764256207359099
audit,in_distribution,-0.3778562355326551,0.613610868102251,0.6141075231734932
audit,in_distribution,0.9398982833879708,3.0619792432743016,3.062587779428637
audit,in_distribution,-1.6451703178140042,0.6927865056248858,0.6971049177016023
audit,in_distribution,1.329978224756812,4.452171842037283,4.444039019958488
audit,in_distribution,1.4029453433037689,4.680129919260991,4.67763332586257
audit,in_distribution,-1.4216407698758804,0.4415775323865994,0.4508504097550346
audit,in_distribution,0.47547647177757923,1.9455321768460654,1.9399275592158105
audit,in_distribution,1.13932008799013,3.7851140448567024,3.7936737868624633
audit,in_distribution,-0.4720249723055181,0.5304688303470738,0.5292816112000958
audit,in_distribution,-1.8915730154783668,1.0575237028360063,1.0588713881735208
audit,in_distribution,-0.25911264332728123,0.6582867278250921,0.6542544440236238
audit,in_distribution,1.9011248011029993,6.737910711725353,6.732009032868415
audit,in_distribution,0.8850039225845934,2.9699622513583894,2.971377474867941
audit,in_distribution,-1.1231686572165804,0.3682720157772062,0.37778988931332336
audit,in_distribution,-0.04275685105462035,0.8841141214999418,0.8921759408558985
audit,in_distribution,-1.6722582876838836,0.6732539483730772,0.6792838839245297
audit,in_distribution,0.8225925459304464,2.7467072205155723,2.739628204144049
audit,in_distribution,0.458423886577334,1.868147871912015,1.8751636935852964
audit,in_distribution,0.5351459911477403,2.010645771795297,2.0082730971092464
audit,in_distribution,1.491342948692766,4.940814069765834,4.943832983650746
audit,in_distribution,1.8414797841070025,6.417809680227337,6.424943531102816
audit,in_distribution,1.4551422770836808,4.9340116928527085,4.934925978578265
audit,in_distribution,-1.5126228959375552,0.5572405023073583,0.5549050041283289
audit,in_distribution,1.7542214549022197,6.14344225300888,6.149409186793481
audit,in_distribution,1.922607959648452,6.904627074345924,6.902673770820105
audit,in_distribution,0.5419448220673022,2.086245358322523,2.08196094051352
audit,in_distribution,-1.9386828027101322,1.1036202028184483,1.1077652986848592
audit,in_distribution,-0.9400073862490772,0.27967907628048577,0.2826628348460049
audit,in_distribution,-1.935533980182989,1.0328264619523013,1.0275069792299552
audit,in_distribution,1.4548776309853264,4.873114149700116,4.877364124180528
audit,in_distribution,-0.1710187138590844,0.771580108566099,0.7794957318522742
audit,in_distribution,-0.19608088859366957,0.7096654985589335,0.7175279431050359
audit,in_distribution,-1.4627282686261553,0.5734630670616659,0.5678837111952462
audit,in_distribution,0.1751241687971432,1.2770990843237613,1.273534585360679
audit,in_distribution,-1.0445185664888599,0.2737660919913174,0.26902438338752643
audit,in_distribution,-1.2751797467863764,0.3126394944751396,0.3186435067441474
audit,in_distribution,-1.2534595264701136,0.3402165487075541,0.3440237788872957
audit,in_distribution,-1.5547236530310156,0.5889965299370828,0.5884660119282447
audit,in_distribution,-0.9701775933324877,0.2422485168370838,0.23268606546303616
audit,in_distribution,-0.06014983008374841,0.9144672333187015,0.9130904528414232
audit,in_distribution,0.09526661979683126,1.1877652884728287,1.1920380278786502
audit,in_distribution,0.5303705641888037,2.0435955858039403,2.038890484038891
audit,in_distribution,-0.9322362332074707,0.3623982665990928,0.3645968459232987
audit,in_distribution,0.27174520611539865,1.5278284940354387,1.5229893451391527
audit,in_distribution,-0.5458387336540786,0.4353683908962885,0.4379364953250623
audit,in_distribution,-0.5520141115843082,0.36874871558380723,0.3774696646144286
audit,in_distribution,-1.1830196617494626,0.3704741440979371,0.3797546165002846
audit,in_distribution,0.7124432291681928,2.4749405040025234,2.4808352166077876
audit,in_distribution,-1.4275116904253933,0.4706657088765115,0.46172319197977796
audit,in_distribution,-0.5827239143128127,0.4631127072483107,0.4548776544133515
audit,in_distribution,-0.32864050508103704,0.6563583777972886,0.6527248768664294
audit,in_distribution,1.7743550513178281,6.169849632464675,6.164741483776966
audit,in_distribution,-0.43001693411509434,0.48226373320878924,0.4861125081963563
audit,in_distribution,-1.8654354634437804,1.025745610313609,1.0196698739588952
audit,in_distribution,-1.680596323332701,0.6812585047287009,0.6837129460564935
audit,in_distribution,1.0524481923237086,3.5327204534882797,3.532060889268334
audit,in_distribution,1.5140559162762264,5.111741522273202,5.117286477427836
audit,in_distribution,1.4789920526385099,4.992373354468354,4.98771254629326
audit,in_distribution,-1.5885614437170608,0.7132087221630374,0.7161728269311374
audit,in_distribution,0.4093299492980482,1.7064498190022381,1.7117868407048826
audit,in_distribution,1.9277261908526353,6.842194101754699,6.844340084526568
audit,in_distribution,0.43694765247097056,1.8071479225519298,1.8094522910696529
audit,in_distribution,1.7114865797589647,5.834425635540781,5.8440388290674905
audit,in_distribution,1.5323874302320357,5.205321603670032,5.201725033040656
audit,in_distribution,-1.1353796244328924,0.2934728964746475,0.2901152302530334
audit,in_distribution,1.8265367673261506,6.355213968051104,6.349875865243373
audit,shifted_inputs,2.4350743049862187,9.384478775481437,9.380033895949559
audit,shifted_inputs,2.4087503853846606,9.227262811321237,9.22480330665849
audit,shifted_inputs,-2.781221877372502,3.0257559005243544,3.0214913173004554
audit,shifted_inputs,1.0213255438791027,3.4135468783106364,3.4101538442682053
audit,shifted_inputs,-2.4168472211468215,2.0745935908834827,2.0842505765086954
audit,shifted_inputs,2.9182470055928507,12.25684364074701,12.253641722772429
audit,shifted_inputs,1.1554334746256218,3.8283314548428646,3.82866467097227
audit,shifted_inputs,-3.515028621491509,5.554752910738017,5.553070535191507
audit,shifted_inputs,-1.5953843580668572,0.6087513706613669,0.6142332757149269
audit,shifted_inputs,-2.0462407913448057,1.203872952109317,1.1969467780239171
audit,shifted_inputs,-3.6725122297551476,6.264366794513233,6.262577537295209
audit,shifted_inputs,0.21846802124688036,1.3976275380704806,1.3878005808822382
audit,shifted_inputs,-0.666965994457331,0.37536457639296006,0.37431576264759125
audit,shifted_inputs,-1.5664452570308898,0.5452254976118529,0.5359435570480248
audit,shifted_inputs,3.453323635447135,15.726003134358919,15.72329113003666
audit,shifted_inputs,3.515838738458351,16.18377077931642,16.17709030923846
audit,shifted_inputs,-3.017656342562332,3.7294237848793093,3.724817561011527
audit,shifted_inputs,2.2094666844896267,8.1398059118676,8.135634550475737
audit,shifted_inputs,-0.2818288610660922,0.6366581193106727,0.6317767446658172
audit,shifted_inputs,0.8761282460338844,2.89723185714561,2.9064823832550633
audit,shifted_inputs,-2.9958097931670107,3.7104443906875257,3.7109316330167816
audit,shifted_inputs,1.8879923206657248,6.64285338131476,6.642647198144632
audit,shifted_inputs,0.7797956043979735,2.6991499702743766,2.6941440111934707
audit,shifted_inputs,3.379120129317788,15.269817648988344,15.262566657371776
audit,shifted_inputs,-1.9302430246960087,1.1136124653756556,1.1043713669058628
audit,shifted_inputs,0.6221171837924055,2.180103594272833,2.1884715301959483
audit,shifted_inputs,-1.2826962859354278,0.3663459386969466,0.36177499694814286
audit,shifted_inputs,-2.9175621716841933,3.3719730565042645,3.380720961108739
audit,shifted_inputs,-2.8964120447263895,3.385880229063951,3.3850854603025473
audit,shifted_inputs,-0.39013004479618374,0.49081240131907533,0.4942473119604782
audit,shifted_inputs,2.6073626898471964,10.31287722419406,10.32184751523363
audit,shifted_inputs,2.7137417428520925,10.996555313939313,10.99097564906557
audit,shifted_inputs,-0.33315045074545413,0.6489776130427153,0.6449952274113268
audit,shifted_inputs,2.073262846784223,7.4738451514343565,7.464125305380074
audit,shifted_inputs,-1.0156847409162877,0.29452515900355963,0.28995360350955546
audit,shifted_inputs,-1.5966999420074188,0.6469826943589102,0.6561541248341886
audit,shifted_inputs,0.2824916070435739,1.462602547782843,1.4721692382161753
audit,shifted_inputs,-3.5657076713764972,5.783105720955454,5.776617464636527
audit,shifted_inputs,-2.107500516636015,1.4133688778006879,1.4168964506925925
audit,shifted_inputs,2.4548374058846445,9.489981610177828,9.49919286460338
audit,shifted_inputs,3.594607870674281,16.718151334453935,16.71671435895956
audit,shifted_inputs,-2.792139737055942,3.0600808702276647,3.053425667916444
audit,shifted_inputs,0.9875064560197329,3.2238832753709024,3.216706411646856
audit,shifted_inputs,1.741450288105109,6.077866364750928,6.068811001626402
audit,shifted_inputs,-1.9274121051644695,1.0997457783858706,1.1072452763579923
audit,shifted_inputs,3.6781777282785466,17.336781966482427,17.3455232522113
audit,shifted_inputs,0.4369948751744195,1.8683278696578587,1.8750340576358455
